Package,dataset_title
gcookbook,Health and economic data about countries around the world from 1960-2010
gcookbook,Means of results from an experiment on plant growth
gcookbook,Successful sexual relations in Mad Men (TV show)
gcookbook,Convictions for drunkenness
GDAdata,Star data useful for drawing a Hertzsprung-Russell diagram.
GDAdata,Nutritional value of food.
GDAdata,The Guardian University League Table 2013
GDAdata,Top performances in the Decathlon from 1985 to 2006.
GDAdata,Data from the longjump final in the 1968 Mexico Olympics.
GDAdata,"World Speed Skiing Competition, Verbier 21st April, 2011"
GDAdata,Figures for the trade between England and the East Indies in the 18th century.
genemodel,Gene model for AT5G62640
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geomapdata,Maps in GEOmap
geomapdata,Global Maps
geomapdata,Etopo5 topographic data
geomapdata,Coso Geothermal Region Faults and Geology
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geomapdata,Coso Geothermal Region Faults and Geology
geomapdata,Coso Geothermal Region Faults and Geology
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geomapdata,Coso Geothermal Region Faults and Geology
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geomapdata,Maps in GEOmap
geomapdata,Coso Geothermal Region Faults and Geology
geomapdata,Global Maps
geomapdata,Maps in GEOmap
geomapdata,CIA data base maps
geomapdata,Topographic DEM of Japan
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geomapdata,Maps in GEOmap
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geomapdata,City Locations and Populations(USA)
geomapdata,City Locations and Populations(USA)
geomapdata,CIA data base maps
geomapdata,CIA data base maps
geoscale,Ammonite biozone ages for the Upper Cretaceous
geoscale,Body-size data from trilobite specimens
geoscale,A time-series for one trait.
geoscale,"Geological time scale from Harland et al., (2012)"
geosphere,World countries
geosphere,World countries
gettingtothebottom,Engel's Law - Engel Food Expenditures Data from the quantreg package for R
gettingtothebottom,Baltimore Youth Indicators - 2010 and 2011
gettingtothebottom,Movie ratings database derived from data from IMDB.com
gettingtothebottom,Movie ratings and budget database derived from data from IMDB.com
ggguitar,A dataset containing chords.
ggparallel,Data linking genes and pathways.
ggplot2movies,Movie information and user ratings from IMDB.com.
ggplot2,US economic time series
ggplot2,'colors()' in Luv space
ggplot2,Vector field of seal movements
ggplot2,Fuel economy data from 1999 and 2008 for 38 popular models of car
ggplot2,Housing sales in TX
ggplot2,Terms of 11 presidents from Eisenhower to Obama
ggplot2,An updated and expanded version of the mammals sleep dataset
ggplot2,Midwest demographics
ggplot2,US economic time series
ggplot2,"Prices of 50,000 round cut diamonds"
ggplot2,2d density estimate of Old Faithful data
ggpolypath,Province polygons with inland waters as holes.
ggpolypath,Simple polygon data
ggpolypath,Simple polygon data
ggswissmaps,"A list with 8 data frames of swiss territory boundaries, at various levels."
ggthemes,150 Color Palettes from Canva
ggvis,Cocaine seizures in the US.
GISTools,Georgia Social and Economic Data by County
GISTools,Phenology data for North American lilacs
gitlabr,renamings from gitlabr version 0.6.4 to 0.7
GK2011,Gaines and Kuklinski (2011) AJPS data
glm2,Horseshoe Crab Data
glm2,Heart Attack Data
globe,Major Coastline of Earth
gmt,GMT Example Data
gmt,GMT Example Data
gmt,GMT Example Data
gmt,GMT Example Data
gmt,GMT Example Data
googleVis,Population: googleVis example data set
googleVis,Regions: googleVis example data set
googleVis,Exports: googleVis example data set
googleVis,Dinosaur data
googleVis,Hurricane Andrew: googleVis example data set
googleVis,Stock: googleVis example data set
googleVis,CityPopularity: googleVis example data set
googleVis,Daily temperature data for Cairo
googleVis,OpenClose: googleVis example data set
googleVis,Fruits: googleVis example data set
goric,Effect of vinylidene fluoride on liver cancer
grex,Ensembl IDs from GTEx V6p Gene Read Count Data
grex,Ensembl IDs from GTEx V6 Gene Read Count Data
grouped,Simulated Data
grouped,Seeds Data
growthcurver,Simulated growth curve data
grplasso,Dataset of human donor splice sites
gt4ireval,TREC-3 Ad hoc track.
gt4ireval,Synthetic dataset no. 4.
Guerry,Data from d'Angeville (1836) on the population of France
Guerry,"Map of France in 1830 with the Guerry data, excluding Corsica"
Guerry,Map of France in 1830 with the Guerry data
Guerry,"Data from A.-M. Guerry, ""Essay on the Moral Statistics of France"""
GWG,"Sensitivity, specificity, positive and negative likelihood ratios for prediction of excessive GWG for normal weight women"
GWG,"Sensitivity, specificity, positive and negative likelihood ratios for prediction of excessive GWG for overweight women"
GWG,"Sensitivity, specificity, positive and negative likelihood ratios for prediction of inadequate GWG for normal weight women"
GWG,"Sensitivity, specificity, positive and negative likelihood ratios for prediction of excessive GWG for obese women"
GWG,"Sensitivity, specificity, positive and negative likelihood ratios for prediction of inadequate GWG for overweight women"
GWG,"Sensitivity, specificity, positive and negative likelihood ratios for prediction of inadequate GWG for obese women"
GWRM,Goals scored by footballers in the first division of the Spanish league
hail,HYDRA metadata
haplotyper,simple QTL simulated
haplotyper,Real experimental data
hazus,"Agriculture damage functions from HAZUS, specific to flood"
hazus,"Building occupancy classes, specific to flood."
hazus,"Depreciation functions from HAZUS, specfic to flood"
hazus,"Damage functions from HAZUS for highway, railway and light rail bridges, specific to flood"
hazus,"Depth-damage functions from HAZUS, specific to flood"
hazus,"Velocity-depth-damage functions from HAZUS, specific to flood"
hdm,BLP data set
hdm,AJR data set
hdm,cps2012 data set
hdm,Eminent Domain data set
hdm,Growth data set
hdm,Pension 401(k) data set
hdr,HDR indicators
hflights,Houston flights data
hierformR,Characteristics of 41 network states for 4 node graphs
hierformR,State classes of 41 network states
hindexcalculator,WoS exported citation report for search AD=(brigham same anes*) OR AD=(brigham same anaes*)
HistData,"Bowley's data on values of British and Irish trade, 1855-1899"
HistData,Darwin's Heights of Cross- and Self-fertilized Zea May Pairs
HistData,John Snow's Map and Data on the 1854 London Cholera Outbreak
HistData,Latitudes and Longitudes of 39 Points in 11 Old Maps
HistData,Polio Field Trials Data
HistData,van Langren's Data on Longitude Distance between Toledo and Rome
HistData,Edgeworth's counts of dactyls in Virgil's Aeneid
HistData,Michelson's Determinations of the Velocity of Light
HistData,John Snow's Map and Data on the 1854 London Cholera Outbreak
HistData,Playfair's Data on Wages and the Price of Wheat
HistData,Waite's data on Patterns in Fingerprints
HistData,Trial of the Pyx
HistData,Cavendish's Determinations of the Density of the Earth
HistData,Data from Minard's famous graphic map of Napoleon's march on Moscow
HistData,"William Farr's Data on Cholera in London, 1849"
HistData,La Felicisima Armada
HistData,John Snow's Map and Data on the 1854 London Cholera Outbreak
HistData,W. Stanley Jevons' data on numerical discrimination
HistData,John Snow's Map and Data on the 1854 London Cholera Outbreak
HistData,Elderton and Pearson's (1910) data on drinking and wages
HistData,Data from Minard's famous graphic map of Napoleon's march on Moscow
HistData,Parent-Duchatelet's time-series data on the number of prostitutes in Paris
HistData,Data from Minard's famous graphic map of Napoleon's march on Moscow
HistData,Playfair's Data on Wages and the Price of Wheat
HistData,John Snow's Map and Data on the 1854 London Cholera Outbreak
HistData,Student's (1906) Yeast Cell Counts
HistData,Arbuthnot's data on male and female birth ratios in London from 1629-1710.
HistData,"Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)"
HistData,Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives
HistData,"Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)"
HistData,"Data from A.-M. Guerry, ""Essay on the Moral Statistics of France"""
HistData,"Galton's data on the heights of parents and their children, by child"
HistData,Michelson's Determinations of the Velocity of Light
HistData,Statistics of Deadly Quarrels
HistData,John Snow's Map and Data on the 1854 London Cholera Outbreak
HistData,Chest measurements of 5738 Scottish Militiamen
HistData,Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives
HistData,Student's (1906) Yeast Cell Counts
HistData,van Langren's Data on Longitude Distance between Toledo and Rome
HistData,Pearson and Lee's data on the heights of parents and children classified by gender
HistData,Florence Nightingale's data on deaths from various causes in the Crimean War
HistData,Halley's Life Table
HistData,Galton's data on the heights of parents and their children
historydata,"Populations of US states and territories, 1790-2010"
historydata,"Population of the United States, 1790-2010"
historydata,"Promotions of U.S. Navy officers, 1798-1849"
historydata,Tudor dynasty
historydata,Federal judges in the United States of America
historydata,Federal judges in the United States of America
historydata,"Roman Catholic dioceses in the United States, Canada, and Mexico"
historydata,"Records of missions held by the Paulist Fathers, 1851-1893"
historydata,Population estimates of American Jews
historydata,Early colleges in the United States
HMMCont,A dummy data set of prices.
hoa,Airway Data
hoa,Sea Level Data
hoa,Helicopter Data
hoa,Six Herbicide Data Sets
hoa,House Price Data
hoa,Six Herbicide Data Sets
hoa,'Daphnia Magna' Data
hoa,Metsulfuron Methyl Data
hoa,Urine Data
hoa,AIDS Symptoms and AZT Use Data
hoa,Crying Babies Data
hoa,Radioimmunoassay Data
hoa,Fraudulent Automobile Insurance Claims Data
hoa,Darwin's Data on Growth Rates of Plants
hoa,Six Herbicide Data Sets
hoa,Six Herbicide Data Sets
hoa,Nuclear Power Station Data
hoa,Six Herbicide Data Sets
hoa,Six Herbicide Data Sets
hoa,Fungal Infections Treatment Data
hoa,Rabbits Data
hoa,Dormicum Data
hoa,Chlorsulfuron Data
housingData,County Wikipedia lookup table
housingData,Housing data
housingData,County geolocation lookup table
housingData,FIPS county data
HRM,EEG data of 160 subjects
humidity,Viability of influenza A virus for 1 hour after spraying
HURDAT,Atlantic HURDAT
HURDAT,Eastern and Central Pacific HURDAT
hwde,"Mendel's F2 trifactorial data for seed shape (A: round or wrinkled), cotyledon color (B: albumen yellow or green), and seed coat color (C: grey-brown or white)"
hwde,"Observed genotype frequencies at MN and S loci, for 2 populations"
IAT,Sample Gender Stereotype Implicit Association Test data
IATScore,Sample IAT Dataset (Typical)
IATScore,Sample Brief IAT Dataset (Abbreviated IAT)
IATScore,Sample IAT Dataset (Participant went too fast)
IBDhaploRtools,Example MORGAN IBDhaplo output
IBDhaploRtools,Example MORGAN IBDhaplo output
IBDhaploRtools,Example MORGAN IBDhaplo output
IBDhaploRtools,Example MORGAN IBDhaplo output
IBDhaploRtools,Example MORGAN IBDhaplo output
IBDhaploRtools,Example MORGAN IBDhaplo output
ICGE,Synthetic Time Course data
ICGE,Chowdary Database
ICGE,Dermatology Database
ICGE,Limphatic Database
ider,Hand ratation data
iemiscdata,6 Percent Effective Interest Table (Engineering Economy)
iemiscdata,7 Percent Effective Interest Table (Engineering Economy)
iemiscdata,8 Percent Effective Interest Table (Engineering Economy)
iemiscdata,1/2 Percent Effective Interest Table (Engineering Economy)
iemiscdata,10 Percent Effective Interest Table (Engineering Economy)
iemiscdata,9 Percent Effective Interest Table (Engineering Economy)
iemiscdata,12 Percent Effective Interest Table (Engineering Economy)
iemiscdata,3/4 Percent Effective Interest Table (Engineering Economy)
iemiscdata,15 Percent Effective Interest Table (Engineering Economy)
iemiscdata,8 Percent Nominal Interest Table (Engineering Economy)
iemiscdata,18 Percent Effective Interest Table (Engineering Economy)
iemiscdata,1 1/2 Percent Effective Interest Table (Engineering Economy)
iemiscdata,20 Percent Nominal Interest Table (Engineering Economy)
iemiscdata,Manning's n for Corrugated Metal Pipe
iemiscdata,20 Percent Effective Interest Table (Engineering Economy)
iemiscdata,Wikipedia Table of the United States of America Presidential Elections
iemiscdata,Manning's n for Closed Conduits Flowing Partly Full
iemiscdata,25 Percent Effective Interest Table (Engineering Economy)
iemiscdata,1/4 Percent Effective Interest Table (Engineering Economy)
iemiscdata,10 Percent Nominal Interest Table (Engineering Economy)
iemiscdata,1 Percent Effective Interest Table (Engineering Economy)
iemiscdata,2 Percent Effective Interest Table (Engineering Economy)
iemiscdata,3 Percent Effective Interest Table (Engineering Economy)
iemiscdata,4 Percent Effective Interest Table (Engineering Economy)
iemiscdata,Manning's n for Channels
iemiscdata,5 Percent Effective Interest Table (Engineering Economy)
imfr,Data frame of 253 ISO two letter country codes Used interally when users request to download data for 'all' countries.
inbreedR,Oldfield mouse microsatellite data
inbreedR,Oldfield mouse bodyweight data
inbreedR,Oldfield mouse SNP data
ineq,"Income Metadata from Ilocos, Philippines"
InfDim,Stickleback growth data
Information,Training dataset
Information,Validation dataset
InformationValue,SimData
InformationValue,ActualsAndScores
interactionTest,Replication data for Clark and Golder (2006)
investr,Dobson's Beetle Data
investr,Bioassay on Nasturtium
investr,Crystal weight data
investr,Concentrations of arsenic in water samples
iqLearn,Adolescent BMI data set (generated toy example)
IrishDirectorates,Board Composition For Companies Quoted On The Irish Stock Exchange From 2003 To 2013
irtrees,Example Data: Linear Hierarchical Categories
irtrees,"Verbal Aggression Data, Dichotomized Items"
irtrees,"Verbal Aggression Data, Three-Category Items"
irtrees,Example Data: Sequential-Order Latent Variable Models
irtrees,Example Data: Nested Hierarchical Latent Variables
irtrees,Example Data: Nested Hierarchical Categories
island,"Mapped plant community time series, Dubois, ID"
island,Lakshadweep Archipelago coral fish community reassembly
island,Simberloff and Wilson original defaunation experiment data
ISLR,Orange Juice Data
ISLR,Portfolio Data
ISLR,Sales of Child Car Seats
ISLR,S&P Stock Market Data
ISLR,NCI 60 Data
ISLR,Auto Data Set
ISLR,Baseball Data
ISLR,The Insurance Company (TIC) Benchmark
ISLR,Khan Gene Data
ISLR,Mid-Atlantic Wage Data
ISLR,Weekly S&P Stock Market Data
ISLR,Credit Card Default Data
ISLR,U.S. News and World Report's College Data
IsoplotR,Example datasets for testing 'IsoplotR'
